Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
Ale ,"Somebody: Season 1: ""Episode 1""",DefaultWidevineAndroidPhone,2022-11-24 01:50:22,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1092,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2355,""mediaOffsetMs"":1038},{""eventType"":""reposition"",""sessionOffsetMs"":2355,""mediaOffsetMs"":11027}]"
Ale ,"Wednesday: Season 1: ""Wednesday's Child Is Full of Woe""",Netflix Windows App - Cadmium Windows Mobile,2022-11-23 23:55:57,BR,"[{""eventType"":""start"",""sessionOffsetMs"":-1,""mediaOffsetMs"":0}]"
Ale ,"Season 1 Supporting Character Clip: Blood, Sex & Royalty",Netflix Windows App - Cadmium Windows Mobile,2022-11-23 23:55:08,BR,"[{""eventType"":""start"",""sessionOffsetMs"":144,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":12729,""mediaOffsetMs"":0}]"
Ale ,"Brooklyn Nine-Nine: Season 5: ""The Negotiation""",DefaultWidevineAndroidPhone,2022-11-23 16:25:57,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":332,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":55841,""mediaOffsetMs"":55509},{""eventType"":""playing"",""sessionOffsetMs"":80289,""mediaOffsetMs"":79957},{""eventType"":""paused"",""sessionOffsetMs"":120003,""mediaOffsetMs"":119480},{""eventType"":""reposition"",""sessionOffsetMs"":3212418,""mediaOffsetMs"":118992},{""eventType"":""playing"",""sessionOffsetMs"":3213333,""mediaOffsetMs"":118570},{""eventType"":""paused"",""sessionOffsetMs"":3219517,""mediaOffsetMs"":124397},{""eventType"":""stopped"",""sessionOffsetMs"":4159224,""mediaOffsetMs"":124401}]"
Ale ,"Brooklyn Nine-Nine: Season 5: ""Safe House""",DefaultWidevineAndroidPhone,2022-11-23 16:04:19,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":351,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":122377,""mediaOffsetMs"":122026},{""eventType"":""stopped"",""sessionOffsetMs"":1298694,""mediaOffsetMs"":1298198}]"
Ale ,"Brooklyn Nine-Nine: Season 5: ""The Favor""",DefaultWidevineAndroidPhone,2022-11-23 15:42:33,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":334,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":81699,""mediaOffsetMs"":81365},{""eventType"":""playing"",""sessionOffsetMs"":98168,""mediaOffsetMs"":97834},{""eventType"":""playing"",""sessionOffsetMs"":124323,""mediaOffsetMs"":123989},{""eventType"":""paused"",""sessionOffsetMs"":1048763,""mediaOffsetMs"":1048280},{""eventType"":""playing"",""sessionOffsetMs"":1056231,""mediaOffsetMs"":1048285},{""eventType"":""stopped"",""sessionOffsetMs"":1305979,""mediaOffsetMs"":1298096}]"
Ale ,"Brooklyn Nine-Nine: Season 5: ""Game Night""",DefaultWidevineAndroidPhone,2022-11-23 15:22:42,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":106837},{""eventType"":""playing"",""sessionOffsetMs"":657,""mediaOffsetMs"":106837},{""eventType"":""playing"",""sessionOffsetMs"":20198,""mediaOffsetMs"":126378},{""eventType"":""stopped"",""sessionOffsetMs"":1191071,""mediaOffsetMs"":1297113}]"
Ale ,"Brooklyn Nine-Nine: Season 5: ""Game Night""",DefaultWidevineAndroidPhone,2022-11-23 04:40:04,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":412,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":119998,""mediaOffsetMs"":119380},{""eventType"":""reposition"",""sessionOffsetMs"":278064,""mediaOffsetMs"":118886},{""eventType"":""stopped"",""sessionOffsetMs"":2657272,""mediaOffsetMs"":108399}]"
Ale ,"Brooklyn Nine-Nine: Season 5: ""99""",DefaultWidevineAndroidPhone,2022-11-23 04:18:26,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":532,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":120553,""mediaOffsetMs"":120021},{""eventType"":""stopped"",""sessionOffsetMs"":1298054,""mediaOffsetMs"":1297364}]"
Ale ,"Brooklyn Nine-Nine: Season 5: ""Return to Skyfire""",DefaultWidevineAndroidPhone,2022-11-23 03:56:47,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":313,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":121059,""mediaOffsetMs"":120746},{""eventType"":""stopped"",""sessionOffsetMs"":1298802,""mediaOffsetMs"":1298340}]"
Ale ,"Brooklyn Nine-Nine: Season 5: ""Two Turkeys""",DefaultWidevineAndroidPhone,2022-11-23 03:35:08,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1017,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":17272,""mediaOffsetMs"":16255},{""eventType"":""stopped"",""sessionOffsetMs"":1299662,""mediaOffsetMs"":1298511}]"
Ale ,"Brooklyn Nine-Nine: Season 5: ""The Venue""",DefaultWidevineAndroidPhone,2022-11-23 03:34:34,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":758,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6789,""mediaOffsetMs"":5908},{""eventType"":""reposition"",""sessionOffsetMs"":6789,""mediaOffsetMs"":15908},{""eventType"":""playing"",""sessionOffsetMs"":6892,""mediaOffsetMs"":15530},{""eventType"":""playing"",""sessionOffsetMs"":24087,""mediaOffsetMs"":32725},{""eventType"":""paused"",""sessionOffsetMs"":33569,""mediaOffsetMs"":42020},{""eventType"":""stopped"",""sessionOffsetMs"":33729,""mediaOffsetMs"":42020}]"
Ale ,"Love Between Fairy and Devil: ""Episode 15""",DefaultWidevineAndroidPhone,2022-11-23 00:23:50,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":92200},{""eventType"":""playing"",""sessionOffsetMs"":615,""mediaOffsetMs"":92200},{""eventType"":""paused"",""sessionOffsetMs"":3570,""mediaOffsetMs"":94140},{""eventType"":""reposition"",""sessionOffsetMs"":3570,""mediaOffsetMs"":100820}]"
Ale ,"Love Between Fairy and Devil: ""Episode 15""",DefaultWidevineAndroidPhone,2022-11-22 20:46:41,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":92200},{""eventType"":""playing"",""sessionOffsetMs"":629,""mediaOffsetMs"":92200},{""eventType"":""paused"",""sessionOffsetMs"":2814,""mediaOffsetMs"":93365},{""eventType"":""reposition"",""sessionOffsetMs"":2814,""mediaOffsetMs"":100820}]"
Ale ,"Brooklyn Nine-Nine: Season 5: ""Bad Beat""",DefaultWidevineAndroidPhone,2022-11-22 16:06:20,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":431,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":69551,""mediaOffsetMs"":69120},{""eventType"":""playing"",""sessionOffsetMs"":87044,""mediaOffsetMs"":86613},{""eventType"":""playing"",""sessionOffsetMs"":93316,""mediaOffsetMs"":92885},{""eventType"":""playing"",""sessionOffsetMs"":110169,""mediaOffsetMs"":109738},{""eventType"":""paused"",""sessionOffsetMs"":120006,""mediaOffsetMs"":119417},{""eventType"":""playing"",""sessionOffsetMs"":154450,""mediaOffsetMs"":119425},{""eventType"":""paused"",""sessionOffsetMs"":162658,""mediaOffsetMs"":127596},{""eventType"":""reposition"",""sessionOffsetMs"":162658,""mediaOffsetMs"":137596},{""eventType"":""playing"",""sessionOffsetMs"":162931,""mediaOffsetMs"":137024},{""eventType"":""playing"",""sessionOffsetMs"":173917,""mediaOffsetMs"":148010},{""eventType"":""paused"",""sessionOffsetMs"":820922,""mediaOffsetMs"":794818},{""eventType"":""playing"",""sessionOffsetMs"":829867,""mediaOffsetMs"":794830},{""eventType"":""paused"",""sessionOffsetMs"":1347987,""mediaOffsetMs"":1313003},{""eventType"":""stopped"",""sessionOffsetMs"":1348123,""mediaOffsetMs"":1313003}]"
Ale ,"Brooklyn Nine-Nine: Season 5: ""HalloVeen""",DefaultWidevineAndroidPhone,2022-11-22 15:45:03,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":399,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":125241,""mediaOffsetMs"":124842},{""eventType"":""stopped"",""sessionOffsetMs"":1277650,""mediaOffsetMs"":1277089}]"
Ale ,"Brooklyn Nine-Nine: Season 5: ""Kicks""",DefaultWidevineAndroidPhone,2022-11-22 15:23:30,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":334,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":51790,""mediaOffsetMs"":51456},{""eventType"":""playing"",""sessionOffsetMs"":68771,""mediaOffsetMs"":68437},{""eventType"":""playing"",""sessionOffsetMs"":136867,""mediaOffsetMs"":136533},{""eventType"":""stopped"",""sessionOffsetMs"":1292695,""mediaOffsetMs"":1292205}]"
Ale ,"Brooklyn Nine-Nine: Season 5: ""The Big House, Pt. 2""",DefaultWidevineAndroidPhone,2022-11-22 15:20:19,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1121962},{""eventType"":""playing"",""sessionOffsetMs"":791,""mediaOffsetMs"":1121962},{""eventType"":""playing"",""sessionOffsetMs"":17645,""mediaOffsetMs"":1138816},{""eventType"":""stopped"",""sessionOffsetMs"":191205,""mediaOffsetMs"":1312337}]"
Ale ,Slumberland,Netflix Windows App - Cadmium Windows Mobile,2022-11-22 00:54:15,BR,"[{""eventType"":""start"",""sessionOffsetMs"":665,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":9565,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":16615,""mediaOffsetMs"":7000},{""eventType"":""playing"",""sessionOffsetMs"":174410,""mediaOffsetMs"":7000},{""eventType"":""paused"",""sessionOffsetMs"":174633,""mediaOffsetMs"":7000},{""eventType"":""playing"",""sessionOffsetMs"":175892,""mediaOffsetMs"":7000},{""eventType"":""playing"",""sessionOffsetMs"":188924,""mediaOffsetMs"":20000},{""eventType"":""playing"",""sessionOffsetMs"":192823,""mediaOffsetMs"":24000},{""eventType"":""playing"",""sessionOffsetMs"":208949,""mediaOffsetMs"":40000},{""eventType"":""playing"",""sessionOffsetMs"":220931,""mediaOffsetMs"":52000},{""eventType"":""playing"",""sessionOffsetMs"":229005,""mediaOffsetMs"":60000},{""eventType"":""playing"",""sessionOffsetMs"":1164901,""mediaOffsetMs"":996000},{""eventType"":""playing"",""sessionOffsetMs"":1180834,""mediaOffsetMs"":1012000},{""eventType"":""playing"",""sessionOffsetMs"":1484991,""mediaOffsetMs"":1316000},{""eventType"":""playing"",""sessionOffsetMs"":1500917,""mediaOffsetMs"":1332000},{""eventType"":""paused"",""sessionOffsetMs"":6751926,""mediaOffsetMs"":6583000}]"
Ale ,Boys Over Flowers: Vol. 1_hook_primary_16x9,Netflix Windows App - Cadmium Windows Mobile,2022-11-22 00:53:39,BR,"[{""eventType"":""start"",""sessionOffsetMs"":83,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":21808,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":29394,""mediaOffsetMs"":7000},{""eventType"":""stopped"",""sessionOffsetMs"":45323,""mediaOffsetMs"":7000}]"
Ale ,"Brooklyn Nine-Nine: Season 5: ""The Big House, Pt. 2""",DefaultWidevineAndroidPhone,2022-11-21 17:58:50,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":482,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":135351,""mediaOffsetMs"":134869},{""eventType"":""paused"",""sessionOffsetMs"":1123707,""mediaOffsetMs"":1123068},{""eventType"":""stopped"",""sessionOffsetMs"":2683398,""mediaOffsetMs"":1123078}]"
Ale ,"Brooklyn Nine-Nine: Season 5: ""The Big House, Pt. 1""",DefaultWidevineAndroidPhone,2022-11-21 17:37:20,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":192,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":135488,""mediaOffsetMs"":135296},{""eventType"":""stopped"",""sessionOffsetMs"":1289803,""mediaOffsetMs"":1289447}]"
Ale ,"Brooklyn Nine-Nine: Season 4: ""Crime & Punishment""",DefaultWidevineAndroidPhone,2022-11-21 17:34:03,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1071058},{""eventType"":""playing"",""sessionOffsetMs"":702,""mediaOffsetMs"":1071058},{""eventType"":""playing"",""sessionOffsetMs"":17046,""mediaOffsetMs"":1087402},{""eventType"":""playing"",""sessionOffsetMs"":20383,""mediaOffsetMs"":1091173},{""eventType"":""playing"",""sessionOffsetMs"":35257,""mediaOffsetMs"":1106047},{""eventType"":""playing"",""sessionOffsetMs"":52708,""mediaOffsetMs"":1123498},{""eventType"":""stopped"",""sessionOffsetMs"":197915,""mediaOffsetMs"":1268183}]"
Ale ,Plot Clip: Slumberland,DefaultWidevineAndroidPhone,2022-11-21 17:33:56,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":765,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4888,""mediaOffsetMs"":3857},{""eventType"":""stopped"",""sessionOffsetMs"":4951,""mediaOffsetMs"":3857}]"
Ale ,"Brooklyn Nine-Nine: Season 4: ""Crime & Punishment""",Netflix Windows App - Cadmium Windows Mobile,2022-11-21 08:21:47,BR,"[{""eventType"":""start"",""sessionOffsetMs"":155,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":7460,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":43566,""mediaOffsetMs"":36000},{""eventType"":""paused"",""sessionOffsetMs"":1078554,""mediaOffsetMs"":1071000}]"
Ale ,"Brooklyn Nine-Nine: Season 4: ""The Bank Job""",Netflix Windows App - Cadmium Windows Mobile,2022-11-21 08:00:02,BR,"[{""eventType"":""start"",""sessionOffsetMs"":162,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":6670,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":34782,""mediaOffsetMs"":28000},{""eventType"":""stopped"",""sessionOffsetMs"":1302200,""mediaOffsetMs"":1295000}]"
Ale ,"Brooklyn Nine-Nine: Season 4: ""The Slaughterhouse""",Netflix Windows App - Cadmium Windows Mobile,2022-11-21 07:38:34,BR,"[{""eventType"":""start"",""sessionOffsetMs"":188,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":6284,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":46502,""mediaOffsetMs"":40000},{""eventType"":""stopped"",""sessionOffsetMs"":1285834,""mediaOffsetMs"":1279000}]"
Ale ,"Brooklyn Nine-Nine: Season 4: ""Your Honor""",Netflix Windows App - Cadmium Windows Mobile,2022-11-21 07:16:44,BR,"[{""eventType"":""start"",""sessionOffsetMs"":241,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":5875,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1308018,""mediaOffsetMs"":1302000}]"
Ale ,"Brooklyn Nine-Nine: Season 4: ""Chasing Amy""",Netflix Windows App - Cadmium Windows Mobile,2022-11-21 06:54:53,BR,"[{""eventType"":""start"",""sessionOffsetMs"":247,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":7004,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":15116,""mediaOffsetMs"":8000},{""eventType"":""playing"",""sessionOffsetMs"":19020,""mediaOffsetMs"":12000},{""eventType"":""playing"",""sessionOffsetMs"":43232,""mediaOffsetMs"":36000},{""eventType"":""playing"",""sessionOffsetMs"":51051,""mediaOffsetMs"":44000},{""eventType"":""playing"",""sessionOffsetMs"":55256,""mediaOffsetMs"":48000},{""eventType"":""stopped"",""sessionOffsetMs"":1310099,""mediaOffsetMs"":1303000}]"
Ale ,"Brooklyn Nine-Nine: Season 4: ""Cop-Con""",Netflix Windows App - Cadmium Windows Mobile,2022-11-21 06:33:01,BR,"[{""eventType"":""start"",""sessionOffsetMs"":189,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":5349,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":25621,""mediaOffsetMs"":20000},{""eventType"":""stopped"",""sessionOffsetMs"":1308939,""mediaOffsetMs"":1303000}]"
Ale ,"Brooklyn Nine-Nine: Season 4: ""Moo Moo""",Netflix Windows App - Cadmium Windows Mobile,2022-11-21 06:11:52,BR,"[{""eventType"":""start"",""sessionOffsetMs"":174,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":5663,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":37888,""mediaOffsetMs"":32000},{""eventType"":""stopped"",""sessionOffsetMs"":1267687,""mediaOffsetMs"":1262000}]"
Ale ,"Brooklyn Nine-Nine: Season 4: ""The Last Ride""",Netflix Windows App - Cadmium Windows Mobile,2022-11-21 05:50:04,BR,"[{""eventType"":""start"",""sessionOffsetMs"":158,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":5983,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":38183,""mediaOffsetMs"":32000},{""eventType"":""playing"",""sessionOffsetMs"":54193,""mediaOffsetMs"":48000},{""eventType"":""stopped"",""sessionOffsetMs"":1306576,""mediaOffsetMs"":1300000}]"
Ale ,"Brooklyn Nine-Nine: Season 4: ""Serve & Protect""",Netflix Windows App - Cadmium Windows Mobile,2022-11-21 05:28:19,BR,"[{""eventType"":""start"",""sessionOffsetMs"":163,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":6632,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":42893,""mediaOffsetMs"":36000},{""eventType"":""stopped"",""sessionOffsetMs"":1304529,""mediaOffsetMs"":1297000}]"
Ale ,"Brooklyn Nine-Nine: Season 4: ""The Audit""",Netflix Windows App - Cadmium Windows Mobile,2022-11-21 05:08:29,BR,"[{""eventType"":""start"",""sessionOffsetMs"":440,""mediaOffsetMs"":116000},{""eventType"":""playing"",""sessionOffsetMs"":8694,""mediaOffsetMs"":116000},{""eventType"":""playing"",""sessionOffsetMs"":33284,""mediaOffsetMs"":140000},{""eventType"":""playing"",""sessionOffsetMs"":45328,""mediaOffsetMs"":152000},{""eventType"":""playing"",""sessionOffsetMs"":49472,""mediaOffsetMs"":156000},{""eventType"":""playing"",""sessionOffsetMs"":57380,""mediaOffsetMs"":164000},{""eventType"":""paused"",""sessionOffsetMs"":345939,""mediaOffsetMs"":741117},{""eventType"":""reposition"",""sessionOffsetMs"":634497,""mediaOffsetMs"":749000},{""eventType"":""paused"",""sessionOffsetMs"":634668,""mediaOffsetMs"":749000},{""eventType"":""reposition"",""sessionOffsetMs"":634670,""mediaOffsetMs"":749000},{""eventType"":""playing"",""sessionOffsetMs"":635099,""mediaOffsetMs"":749000},{""eventType"":""stopped"",""sessionOffsetMs"":1189899,""mediaOffsetMs"":1303000}]"
Ale ,Season 1 Direct Lift Hook: DASH & LILY,Netflix Windows App - Cadmium Windows Mobile,2022-11-21 05:08:21,BR,"[{""eventType"":""start"",""sessionOffsetMs"":131,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":10911,""mediaOffsetMs"":0}]"
Adilan,The Volcano: Rescue from Whakaari,Samsung CE 2020 Kant-S2 DTV Smart TV,2022-12-20 17:47:21,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1620,""mediaOffsetMs"":0}]"
Adilan,The Volcano: Rescue from Whakaari,Samsung CE 2020 Kant-S2 DTV Smart TV,2022-12-20 17:47:14,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3744,""mediaOffsetMs"":0}]"
Adilan,Genre Specific Moment Clip: The Big 4,Samsung CE 2020 Kant-S2 DTV Smart TV,2022-12-20 17:47:09,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2745,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3038,""mediaOffsetMs"":172},{""eventType"":""stopped"",""sessionOffsetMs"":5997,""mediaOffsetMs"":172}]"
Adilan,Oblivion_hook_primary_16x9,Samsung CE 2020 Kant-S2 DTV Smart TV,2022-12-20 17:47:04,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3690,""mediaOffsetMs"":0}]"
Adilan,The Volcano: Rescue from Whakaari,Samsung CE 2020 Kant-S2 DTV Smart TV,2022-12-20 01:55:22,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1418,""mediaOffsetMs"":0}]"
Adilan,The Volcano: Rescue from Whakaari,Samsung CE 2020 Kant-S2 DTV Smart TV,2022-12-20 01:55:08,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3618,""mediaOffsetMs"":0}]"
Adilan,Trailer: The Volcano: Rescue from Whakaari,Samsung CE 2020 Kant-S2 DTV Smart TV,2022-12-20 01:54:49,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2383,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":18209,""mediaOffsetMs"":15315},{""eventType"":""stopped"",""sessionOffsetMs"":19667,""mediaOffsetMs"":15813}]"
Adilan,Genre Specific Moment Clip: The Big 4,Samsung CE 2020 Kant-S2 DTV Smart TV,2022-12-20 01:54:45,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2049,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3103,""mediaOffsetMs"":898},{""eventType"":""stopped"",""sessionOffsetMs"":5617,""mediaOffsetMs"":898}]"
Adilan,Season 1 Main Character Clip 2: Far From Home,Samsung CE 2020 Kant-S2 DTV Smart TV,2022-12-20 01:54:41,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2211,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3856,""mediaOffsetMs"":1053},{""eventType"":""stopped"",""sessionOffsetMs"":5566,""mediaOffsetMs"":1586}]"
